x,y
0.029512302712689408,38.61180420575132
0.040993489438500855,38.61142769737915
0.041474133089265564,38.62043637253692
0.029991469926481,38.62081293023327
0.029512302712689408,38.61180420575132
-0.03974613775976074,38.56710987082509
-0.02827191350541242,38.5667403667487
-0.027800494050702618,38.57574923199662
-0.03927619304699833,38.57611878449527
-0.03974613775976074,38.56710987082509
3.1633229440185855,42.25180834070664
3.1754093045787513,42.25111615696581
3.1763418935048118,42.26009584186464
3.1642539036261477,42.26078811404222
3.1633229440185855,42.25180834070664
